Acc	AttrName	AttrVal
SAMN07146315	disease	bone marrow cells from healthy donors
SAMN07146314	disease	bone marrow cells from healthy donors
SAMN07146313	disease	bone marrow cells from healthy donors
SAMN07146312	disease	bone marrow cells from healthy donors
SAMN07146311	disease	bone marrow cells from healthy donors
SAMN07146310	disease	bone marrow cells from healthy donors
SAMN07146309	disease	bone marrow cells from healthy donors
SAMN07146308	disease	bone marrow cells from healthy donors
SAMN07146307	disease	bone marrow cells from healthy donors
SAMN07146306	disease	bone marrow cells from healthy donors
SAMN07146305	disease	bone marrow cells from healthy donors
SAMN07146304	disease	bone marrow cells from healthy donors
SAMN07146303	disease	bone marrow cells from healthy donors
SAMN07146302	disease	bone marrow cells from healthy donors
SAMN07146301	disease	bone marrow cells from healthy donors
SAMN07146300	disease	bone marrow cells from healthy donors
SAMN07146299	disease	bone marrow cells from healthy donors
SAMN07146298	disease	bone marrow cells from healthy donors
SAMN07146297	disease	bone marrow cells from healthy donors
SAMN07146296	disease	bone marrow cells from healthy donors
SAMN07146295	disease	bone marrow cells from healthy donors
SAMN07146294	disease	bone marrow cells from healthy donors
SAMN07146293	disease	bone marrow cells from healthy donors
SAMN07146292	disease	bone marrow cells from healthy donors
SAMN07146291	disease	bone marrow cells from healthy donors
SAMN07146290	disease	bone marrow cells from healthy donors
SAMN07146289	disease	bone marrow cells from healthy donors
SAMN07146288	disease	bone marrow cells from healthy donors
SAMN07146286	disease	bone marrow cells from healthy donors
SAMN07146285	disease	bone marrow cells from healthy donors
SAMN07146284	disease	bone marrow cells from healthy donors
SAMN07146283	disease	bone marrow cells from healthy donors
SAMN07146282	disease	bone marrow cells from healthy donors
SAMN07146281	disease	bone marrow cells from healthy donors
SAMN07146280	disease	bone marrow cells from healthy donors
SAMN07146279	disease	bone marrow cells from healthy donors
SAMN07146278	disease	bone marrow cells from healthy donors
SAMN07146277	disease	bone marrow cells from healthy donors
SAMN07146276	disease	bone marrow cells from healthy donors
SAMN07146275	disease	bone marrow cells from healthy donors
SAMN07146274	disease	bone marrow cells from healthy donors
SAMN07146273	disease	bone marrow cells from healthy donors
SAMN07146272	disease	bone marrow cells from healthy donors
SAMN07146271	disease	bone marrow cells from healthy donors
SAMN07146270	disease	bone marrow cells from healthy donors
SAMN07146269	disease	bone marrow cells from healthy donors
SAMN07146268	disease	bone marrow cells from healthy donors
SAMN07146267	disease	bone marrow cells from healthy donors
SAMN07146266	disease	bone marrow cells from healthy donors
SAMN07146265	disease	bone marrow cells from healthy donors
SAMN07146264	disease	bone marrow cells from healthy donors
SAMN07146263	disease	bone marrow cells from healthy donors
SAMN07146262	disease	bone marrow cells from healthy donors
SAMN07146261	disease	bone marrow cells from healthy donors
SAMN07146260	disease	bone marrow cells from healthy donors
SAMN07146259	disease	bone marrow cells from healthy donors
SAMN07146257	disease	bone marrow cells from healthy donors
SAMN07146256	disease	bone marrow cells from healthy donors
SAMN07146254	disease	bone marrow cells from healthy donors
SAMN07146252	disease	bone marrow cells from healthy donors
SAMN07146250	disease	bone marrow cells from healthy donors
SAMN07146244	disease	bone marrow cells from healthy donors
SAMN07146243	disease	bone marrow cells from healthy donors
SAMN07146242	disease	bone marrow cells from healthy donors
SAMN07146241	disease	bone marrow cells from healthy donors
SAMN07146240	disease	bone marrow cells from healthy donors
SAMN07146239	disease	bone marrow cells from healthy donors
SAMN07146238	disease	bone marrow cells from healthy donors
SAMN07146237	disease	bone marrow cells from healthy donors
SAMN07146236	disease	bone marrow cells from healthy donors
SAMN07146235	disease	bone marrow cells from healthy donors
SAMN07146234	disease	bone marrow cells from healthy donors
SAMN07146233	disease	bone marrow cells from healthy donors
SAMN07146232	disease	bone marrow cells from healthy donors
SAMN07146231	disease	bone marrow cells from healthy donors
SAMN07146230	disease	bone marrow cells from healthy donors
SAMN07146229	disease	bone marrow cells from healthy donors
SAMN07146228	disease	bone marrow cells from healthy donors
SAMN07146227	disease	bone marrow cells from healthy donors
SAMN07146226	disease	bone marrow cells from healthy donors
SAMN07146225	disease	bone marrow cells from healthy donors
SAMN07146224	disease	bone marrow cells from healthy donors
SAMN07146223	disease	bone marrow cells from healthy donors
SAMN07146222	disease	bone marrow cells from healthy donors
SAMN07146221	disease	bone marrow cells from healthy donors
SAMN07146220	disease	bone marrow cells from healthy donors
SAMN07146219	disease	bone marrow cells from healthy donors
SAMN07146218	disease	bone marrow cells from healthy donors
SAMN07146217	disease	bone marrow cells from healthy donors
SAMN07146216	disease	bone marrow cells from healthy donors
SAMN07146215	disease	bone marrow cells from healthy donors
SAMN07146214	disease	bone marrow cells from healthy donors
SAMN07146213	disease	bone marrow cells from healthy donors
SAMN07146212	disease	bone marrow cells from healthy donors
SAMN07146211	disease	bone marrow cells from healthy donors
SAMN07146210	disease	bone marrow cells from healthy donors
SAMN07146209	disease	bone marrow cells from healthy donors
SAMN07146208	disease	bone marrow cells from healthy donors
SAMN07146207	disease	bone marrow cells from healthy donors
SAMN07146206	disease	bone marrow cells from healthy donors
SAMN07146205	disease	bone marrow cells from healthy donors
SAMN07146204	disease	bone marrow cells from healthy donors
SAMN07146203	disease	bone marrow cells from healthy donors
SAMN07146202	disease	bone marrow cells from healthy donors
SAMN07146201	disease	bone marrow cells from healthy donors
SAMN07146200	disease	bone marrow cells from healthy donors
SAMN07146199	disease	bone marrow cells from healthy donors
SAMN07146198	disease	bone marrow cells from healthy donors
SAMN07146197	disease	bone marrow cells from healthy donors
SAMN07146196	disease	bone marrow cells from healthy donors
SAMN07146195	disease	bone marrow cells from healthy donors
SAMN07146194	disease	bone marrow cells from healthy donors
SAMN07146193	disease	bone marrow cells from healthy donors
SAMN07146192	disease	bone marrow cells from healthy donors
SAMN07146191	disease	bone marrow cells from healthy donors
SAMN07146190	disease	bone marrow cells from healthy donors
SAMN07146166	disease	bone marrow cells from healthy donors
SAMN07146164	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146163	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146162	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146161	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146160	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146159	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146158	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146157	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146156	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146155	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146154	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146153	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146152	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146151	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146150	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146149	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146148	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146147	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146146	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146145	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146144	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146143	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146142	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146141	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146140	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146139	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146138	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146137	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146136	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146135	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146134	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146133	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146132	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146131	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146130	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146129	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146128	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146127	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146126	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146125	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146124	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146123	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146122	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146121	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146120	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146119	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146118	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146117	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146116	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146115	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146114	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146113	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146112	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146111	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146110	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146109	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146108	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146107	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146106	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146105	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146104	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146103	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146102	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146101	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146100	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146099	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146098	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146097	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146096	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146095	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146094	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146093	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146092	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146091	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146090	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146089	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146088	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146087	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146086	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146085	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146084	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146083	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146082	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146081	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146080	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146079	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146078	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146077	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146076	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146075	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146074	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146073	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146072	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146071	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146070	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146069	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146068	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146067	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146066	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146065	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146064	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146063	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146062	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146061	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146060	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146059	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146058	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146057	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146056	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146055	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146054	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146053	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146052	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146051	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146050	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146049	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146048	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146047	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146046	disease	patients with bone marrow failure and cytogenetic abnormalities
SAMN07146045	disease	patients with bone marrow failure and cytogenetic abnormalities
