Acc	AttrName	AttrVal
SAMN03491202	gap_sample_id	1480088
SAMN03491202	gap_subject_id	1178211
SAMN03491202	sex	male
SAMN03491202	body site	CSF
SAMN03491202	subject is affected	No
SAMN03491202	gap_consent_code	1
SAMN03491202	gap_consent_short_name	GRU
SAMN03491201	gap_accession	phs000901
SAMN03491201	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491201	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491201	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491201	study design	Case-Control
SAMN03491201	biospecimen repository sample id	PD_INVDB428BNQ
SAMN03491201	submitted sample id	PD_INVDB428BNQ
SAMN03491201	submitted subject id	PD_INVDB428BNQ
SAMN03491201	gap_sample_id	1480056
SAMN03491201	gap_subject_id	1178179
SAMN03491201	sex	male
SAMN03491201	body site	CSF
SAMN03491201	subject is affected	No
SAMN03491201	gap_consent_code	1
SAMN03491201	gap_consent_short_name	GRU
SAMN03491200	gap_accession	phs000901
SAMN03491200	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491200	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491200	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491200	study design	Case-Control
SAMN03491200	biospecimen repository sample id	PD_INVJG584UT4
SAMN03491200	submitted sample id	PD_INVJG584UT4
SAMN03491200	submitted subject id	PD_INVJG584UT4
SAMN03491200	gap_sample_id	1480066
SAMN03491200	gap_subject_id	1178189
SAMN03491200	sex	female
SAMN03491200	body site	CSF
SAMN03491200	subject is affected	No
SAMN03491200	gap_consent_code	1
SAMN03491200	gap_consent_short_name	GRU
SAMN03491198	gap_accession	phs000901
SAMN03491198	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491198	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491198	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491198	study design	Case-Control
SAMN03491198	biospecimen repository sample id	PD_INVUT200LW7
SAMN03491198	submitted sample id	PD_INVUT200LW7
SAMN03491198	submitted subject id	PD_INVUT200LW7
SAMN03491198	gap_sample_id	1480089
SAMN03491198	gap_subject_id	1178212
SAMN03491198	sex	female
SAMN03491198	body site	CSF
SAMN03491198	subject is affected	No
SAMN03491198	gap_consent_code	1
SAMN03491198	gap_consent_short_name	GRU
SAMN03491195	gap_accession	phs000901
SAMN03491195	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491195	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491195	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491195	study design	Case-Control
SAMN03491195	biospecimen repository sample id	PD_INVPM645YLJ
SAMN03491195	submitted sample id	PD_INVPM645YLJ
SAMN03491195	submitted subject id	PD_INVPM645YLJ
SAMN03491195	gap_sample_id	1480082
SAMN03491195	gap_subject_id	1178205
SAMN03491195	sex	female
SAMN03491195	body site	CSF
SAMN03491195	subject is affected	No
SAMN03491195	gap_consent_code	1
SAMN03491195	gap_consent_short_name	GRU
SAMN03491194	gap_accession	phs000901
SAMN03491194	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491194	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491194	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491194	study design	Case-Control
SAMN03491194	biospecimen repository sample id	PD_INVGR989XYD
SAMN03491194	submitted sample id	PD_INVGR989XYD
SAMN03491194	submitted subject id	PD_INVGR989XYD
SAMN03491194	gap_sample_id	1480063
SAMN03491194	gap_subject_id	1178186
SAMN03491194	sex	male
SAMN03491194	body site	CSF
SAMN03491194	subject is affected	No
SAMN03491194	gap_consent_code	1
SAMN03491194	gap_consent_short_name	GRU
SAMN03491193	gap_accession	phs000901
SAMN03491193	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491193	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491193	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491193	study design	Case-Control
SAMN03491193	biospecimen repository sample id	PD_INVDC482XGE
SAMN03491193	submitted sample id	PD_INVDC482XGE
SAMN03491193	submitted subject id	PD_INVDC482XGE
SAMN03491193	gap_sample_id	1480057
SAMN03491193	gap_subject_id	1178180
SAMN03491193	sex	male
SAMN03491193	body site	CSF
SAMN03491193	subject is affected	No
SAMN03491193	gap_consent_code	1
SAMN03491193	gap_consent_short_name	GRU
SAMN03491190	gap_accession	phs000901
SAMN03491190	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491190	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491190	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491190	study design	Case-Control
SAMN03491190	biospecimen repository sample id	PD_INVXW371ZVW
SAMN03491190	submitted sample id	PD_INVXW371ZVW
SAMN03491190	submitted subject id	PD_INVXW371ZVW
SAMN03491190	gap_sample_id	1480100
SAMN03491190	gap_subject_id	1178223
SAMN03491190	sex	male
SAMN03491190	body site	CSF
SAMN03491190	subject is affected	No
SAMN03491190	gap_consent_code	1
SAMN03491190	gap_consent_short_name	GRU
SAMN03491185	gap_accession	phs000901
SAMN03491185	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491185	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491185	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491185	study design	Case-Control
SAMN03491185	biospecimen repository sample id	PD_INVVL296DDW
SAMN03491185	submitted sample id	PD_INVVL296DDW
SAMN03491185	submitted subject id	PD_INVVL296DDW
SAMN03491185	gap_sample_id	1480092
SAMN03491185	gap_subject_id	1178215
SAMN03491185	sex	male
SAMN03491185	body site	CSF
SAMN03491185	subject is affected	No
SAMN03491185	gap_consent_code	1
SAMN03491185	gap_consent_short_name	GRU
SAMN03491184	gap_accession	phs000901
SAMN03491184	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491184	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491184	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491184	study design	Case-Control
SAMN03491184	biospecimen repository sample id	PD_INVMX164KFR
SAMN03491184	submitted sample id	PD_INVMX164KFR
SAMN03491184	submitted subject id	PD_INVMX164KFR
SAMN03491184	gap_sample_id	1480078
SAMN03491184	gap_subject_id	1178201
SAMN03491184	sex	male
SAMN03491184	body site	CSF
SAMN03491184	subject is affected	No
SAMN03491184	gap_consent_code	1
SAMN03491184	gap_consent_short_name	GRU
SAMN03491183	gap_accession	phs000901
SAMN03491183	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491183	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491183	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491183	study design	Case-Control
SAMN03491183	biospecimen repository sample id	PD_INVWN794AHG
SAMN03491183	submitted sample id	PD_INVWN794AHG
SAMN03491183	submitted subject id	PD_INVWN794AHG
SAMN03491183	gap_sample_id	1480099
SAMN03491183	gap_subject_id	1178222
SAMN03491183	sex	female
SAMN03491183	body site	CSF
SAMN03491183	subject is affected	No
SAMN03491183	gap_consent_code	1
SAMN03491183	gap_consent_short_name	GRU
SAMN03491180	gap_accession	phs000901
SAMN03491180	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491180	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491180	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491180	study design	Case-Control
SAMN03491180	biospecimen repository sample id	PD_INVPC713NWM
SAMN03491180	submitted sample id	PD_INVPC713NWM
SAMN03491180	submitted subject id	PD_INVPC713NWM
SAMN03491180	gap_sample_id	1480080
SAMN03491180	gap_subject_id	1178203
SAMN03491180	sex	female
SAMN03491180	body site	CSF
SAMN03491180	subject is affected	No
SAMN03491180	gap_consent_code	1
SAMN03491180	gap_consent_short_name	GRU
SAMN03491178	gap_accession	phs000901
SAMN03491178	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491178	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491178	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491178	study design	Case-Control
SAMN03491178	biospecimen repository sample id	PD_INVUW613JHJ
SAMN03491178	submitted sample id	PD_INVUW613JHJ
SAMN03491178	submitted subject id	PD_INVUW613JHJ
SAMN03491178	gap_sample_id	1480090
SAMN03491178	gap_subject_id	1178213
SAMN03491178	sex	male
SAMN03491178	body site	CSF
SAMN03491178	subject is affected	No
SAMN03491178	gap_consent_code	1
SAMN03491178	gap_consent_short_name	GRU
SAMN03491176	gap_accession	phs000901
SAMN03491176	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491176	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491176	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491176	study design	Case-Control
SAMN03491176	biospecimen repository sample id	PD_INVFN089GMV
SAMN03491176	submitted sample id	PD_INVFN089GMV
SAMN03491176	submitted subject id	PD_INVFN089GMV
SAMN03491176	gap_sample_id	1480060
SAMN03491176	gap_subject_id	1178183
SAMN03491176	sex	male
SAMN03491176	body site	CSF
SAMN03491176	subject is affected	No
SAMN03491176	gap_consent_code	1
SAMN03491176	gap_consent_short_name	GRU
SAMN03491172	gap_accession	phs000901
SAMN03491172	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491172	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491172	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491172	study design	Case-Control
SAMN03491172	biospecimen repository sample id	PD_INVCA729KZH
SAMN03491172	submitted sample id	PD_INVCA729KZH
SAMN03491172	submitted subject id	PD_INVCA729KZH
SAMN03491172	gap_sample_id	1480053
SAMN03491172	gap_subject_id	1178176
SAMN03491172	sex	male
SAMN03491172	body site	CSF
SAMN03491172	subject is affected	No
SAMN03491172	gap_consent_code	1
SAMN03491172	gap_consent_short_name	GRU
SAMN03491171	gap_accession	phs000901
SAMN03491171	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491171	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491171	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491171	study design	Case-Control
SAMN03491171	biospecimen repository sample id	PD_INVVJ320FDQ
SAMN03491171	submitted sample id	PD_INVVJ320FDQ
SAMN03491171	submitted subject id	PD_INVVJ320FDQ
SAMN03491171	gap_sample_id	1480091
SAMN03491171	gap_subject_id	1178214
SAMN03491171	sex	male
SAMN03491171	body site	CSF
SAMN03491171	subject is affected	No
SAMN03491171	gap_consent_code	1
SAMN03491171	gap_consent_short_name	GRU
SAMN03491169	gap_accession	phs000901
SAMN03491169	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491169	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491169	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491169	study design	Case-Control
SAMN03491169	biospecimen repository sample id	PD_INVYA603XCG
SAMN03491169	submitted sample id	PD_INVYA603XCG
SAMN03491169	submitted subject id	PD_INVYA603XCG
SAMN03491169	gap_sample_id	1480102
SAMN03491169	gap_subject_id	1178225
SAMN03491169	sex	male
SAMN03491169	body site	CSF
SAMN03491169	subject is affected	No
SAMN03491169	gap_consent_code	1
SAMN03491169	gap_consent_short_name	GRU
SAMN03491168	gap_accession	phs000901
SAMN03491168	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491168	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491168	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491168	study design	Case-Control
SAMN03491168	biospecimen repository sample id	PD_INVVP808YEE
SAMN03491168	submitted sample id	PD_INVVP808YEE
SAMN03491168	submitted subject id	PD_INVVP808YEE
SAMN03491168	gap_sample_id	1480093
SAMN03491168	gap_subject_id	1178216
SAMN03491168	sex	female
SAMN03491168	body site	CSF
SAMN03491168	subject is affected	No
SAMN03491168	gap_consent_code	1
SAMN03491168	gap_consent_short_name	GRU
SAMN03491166	gap_accession	phs000901
SAMN03491166	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491166	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491166	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491166	study design	Case-Control
SAMN03491166	biospecimen repository sample id	PD_INVLB141YU5
SAMN03491166	submitted sample id	PD_INVLB141YU5
SAMN03491166	submitted subject id	PD_INVLB141YU5
SAMN03491166	gap_sample_id	1480074
SAMN03491166	gap_subject_id	1178197
SAMN03491166	sex	male
SAMN03491166	body site	CSF
SAMN03491166	subject is affected	No
SAMN03491166	gap_consent_code	1
SAMN03491166	gap_consent_short_name	GRU
SAMN03491163	gap_accession	phs000901
SAMN03491163	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491163	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491163	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491163	study design	Case-Control
SAMN03491163	biospecimen repository sample id	PD_INVJR205FM3
SAMN03491163	submitted sample id	PD_INVJR205FM3
SAMN03491163	submitted subject id	PD_INVJR205FM3
SAMN03491163	gap_sample_id	1480069
SAMN03491163	gap_subject_id	1178192
SAMN03491163	sex	male
SAMN03491163	body site	CSF
SAMN03491163	subject is affected	No
SAMN03491163	gap_consent_code	1
SAMN03491163	gap_consent_short_name	GRU
SAMN03491162	gap_accession	phs000901
SAMN03491162	submitter handle	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491162	biospecimen repository	NINDS Parkinson Cerebrospinal Fluid Biomarker
SAMN03491162	study name	University of Washington CSF biomarker study for Parkinson disease
SAMN03491162	study design	Case-Control
SAMN03491162	biospecimen repository sample id	PD_INVJJ249PF4
SAMN03491162	submitted sample id	PD_INVJJ249PF4
SAMN03491162	submitted subject id	PD_INVJJ249PF4
SAMN03491162	gap_sample_id	1480067
SAMN03491162	gap_subject_id	1178190
SAMN03491162	sex	male
SAMN03491162	body site	CSF
SAMN03491162	subject is affected	No
SAMN03491162	gap_consent_code	1
SAMN03491162	gap_consent_short_name	GRU
SAMN02777256	gap_accession	phs000745
SAMN02777256	submitter handle	NIA
SAMN02777256	biospecimen repository	NIA
SAMN02777256	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777256	study design	Case-Control
SAMN02777256	biospecimen repository sample id	control1
SAMN02777256	submitted sample id	control1
SAMN02777256	submitted subject id	control1
SAMN02777256	gap_sample_id	1265618
SAMN02777256	gap_subject_id	983526
SAMN02777256	sex	male
SAMN02777256	body site	Posterior cingulate cortex
SAMN02777256	histological type	astrocyte
SAMN02777256	analyte type	total RNA
SAMN02777256	subject is affected	No
SAMN02777256	gap_consent_code	1
SAMN02777256	gap_consent_short_name	GRU
SAMN02777252	gap_accession	phs000745
SAMN02777252	submitter handle	NIA
SAMN02777252	biospecimen repository	NIA
SAMN02777252	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777252	study design	Case-Control
SAMN02777252	biospecimen repository sample id	control5
SAMN02777252	submitted sample id	control5
SAMN02777252	submitted subject id	control5
SAMN02777252	gap_sample_id	1265623
SAMN02777252	gap_subject_id	983531
SAMN02777252	sex	female
SAMN02777252	body site	Posterior cingulate cortex
SAMN02777252	histological type	astrocyte
SAMN02777252	analyte type	total RNA
SAMN02777252	subject is affected	No
SAMN02777252	gap_consent_code	1
SAMN02777252	gap_consent_short_name	GRU
SAMN02777251	gap_accession	phs000745
SAMN02777251	submitter handle	NIA
SAMN02777251	biospecimen repository	NIA
SAMN02777251	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777251	study design	Case-Control
SAMN02777251	biospecimen repository sample id	control2
SAMN02777251	submitted sample id	control2
SAMN02777251	submitted subject id	control2
SAMN02777251	gap_sample_id	1265620
SAMN02777251	gap_subject_id	983528
SAMN02777251	sex	female
SAMN02777251	body site	Posterior cingulate cortex
SAMN02777251	histological type	astrocyte
SAMN02777251	analyte type	total RNA
SAMN02777251	subject is affected	No
SAMN02777251	gap_consent_code	1
SAMN02777251	gap_consent_short_name	GRU
SAMN02777250	gap_accession	phs000745
SAMN02777250	submitter handle	NIA
SAMN02777250	biospecimen repository	NIA
SAMN02777250	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777250	study design	Case-Control
SAMN02777250	biospecimen repository sample id	control10
SAMN02777250	submitted sample id	control10
SAMN02777250	submitted subject id	control10
SAMN02777250	gap_sample_id	1265619
SAMN02777250	gap_subject_id	983527
SAMN02777250	sex	male
SAMN02777250	body site	Posterior cingulate cortex
SAMN02777250	histological type	astrocyte
SAMN02777250	analyte type	total RNA
SAMN02777250	subject is affected	No
SAMN02777250	gap_consent_code	1
SAMN02777250	gap_consent_short_name	GRU
SAMN02777249	gap_accession	phs000745
SAMN02777249	submitter handle	NIA
SAMN02777249	biospecimen repository	NIA
SAMN02777249	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777249	study design	Case-Control
SAMN02777249	biospecimen repository sample id	control9
SAMN02777249	submitted sample id	control9
SAMN02777249	submitted subject id	control9
SAMN02777249	gap_sample_id	1265627
SAMN02777249	gap_subject_id	983535
SAMN02777249	sex	male
SAMN02777249	body site	Posterior cingulate cortex
SAMN02777249	histological type	astrocyte
SAMN02777249	analyte type	total RNA
SAMN02777249	subject is affected	No
SAMN02777249	gap_consent_code	1
SAMN02777249	gap_consent_short_name	GRU
SAMN02777247	gap_accession	phs000745
SAMN02777247	submitter handle	NIA
SAMN02777247	biospecimen repository	NIA
SAMN02777247	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777247	study design	Case-Control
SAMN02777247	biospecimen repository sample id	control4
SAMN02777247	submitted sample id	control4
SAMN02777247	submitted subject id	control4
SAMN02777247	gap_sample_id	1265622
SAMN02777247	gap_subject_id	983530
SAMN02777247	sex	male
SAMN02777247	body site	Posterior cingulate cortex
SAMN02777247	histological type	astrocyte
SAMN02777247	analyte type	total RNA
SAMN02777247	subject is affected	No
SAMN02777247	gap_consent_code	1
SAMN02777247	gap_consent_short_name	GRU
SAMN02777246	gap_accession	phs000745
SAMN02777246	submitter handle	NIA
SAMN02777246	biospecimen repository	NIA
SAMN02777246	study name	RNAseq analysis of posterior cingulate astrocytes in Alzheimer's disease
SAMN02777246	study design	Case-Control
SAMN02777246	biospecimen repository sample id	control6
SAMN02777246	submitted sample id	control6
SAMN02777246	submitted subject id	control6
SAMN02777246	gap_sample_id	1265624
SAMN02777246	gap_subject_id	983532
SAMN02777246	sex	male
