Acc	AttrName	AttrVal	AttrValNorm
SAMN07607606	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607607	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607608	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607609	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607610	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607611	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607612	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607613	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607614	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607615	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607616	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607617	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607618	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607619	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607620	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607621	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607622	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607623	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607624	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607625	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN07607626	disease	Esophageal Squamous Cell Carcinoma	Squamous cell carcinoma of esophagus
SAMN06293021	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293075	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293080	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293081	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293082	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293084	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293085	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293087	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN06293088	disease	FOCAL CORTICAL DYSPLASIA	Focal cortical dysplasia
SAMN08102635	disease	FRDA	FRIEDREICH ATAXIA 1
SAMN08102632	disease	FTDALS1	AMYOTROPHIC LATERAL SCLEROSIS AND/OR FRONTOTEMPORAL DEMENTIA 1
SAMN06212229	disease	GIST	Gastrointestinal Stromal Tumors
SAMN06212229	disease	GIST	PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA
SAMN06212261	disease	GIST	Gastrointestinal Stromal Tumors
SAMN06212261	disease	GIST	PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA
SAMN06212269	disease	GIST	Gastrointestinal Stromal Tumors
SAMN06212269	disease	GIST	PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA
SAMN07710005	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710005	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN07710006	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710006	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN07710007	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710007	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN07710008	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710008	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN07710009	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710009	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN07710010	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710010	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN07710011	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma Multiforme
SAMN07710011	disease	GLIOBLASTOMA MULTIFORME	Glioblastoma
SAMN05877087	disease	HCC	Liver carcinoma
SAMN05877088	disease	HCC	Liver carcinoma
SAMN05877089	disease	HCC	Liver carcinoma
SAMN05877090	disease	HCC	Liver carcinoma
SAMN05877091	disease	HCC	Liver carcinoma
SAMN05877092	disease	HCC	Liver carcinoma
SAMN05877093	disease	HCC	Liver carcinoma
SAMN05877094	disease	HCC	Liver carcinoma
SAMN05877095	disease	HCC	Liver carcinoma
SAMN07556441	disease	HCC	Liver carcinoma
SAMN07556442	disease	HCC	Liver carcinoma
SAMN07556443	disease	HCC	Liver carcinoma
SAMN07556444	disease	HCC	Liver carcinoma
SAMN07633271	disease	HCV Infection	Hepatitis C Virus Infection
SAMN07633272	disease	HCV Infection	Hepatitis C Virus Infection
SAMN07633273	disease	HCV Infection	Hepatitis C Virus Infection
SAMD00031589	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031590	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031591	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031592	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031593	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031594	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031595	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031596	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031597	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031598	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031599	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031600	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031601	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031602	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031603	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031604	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031605	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031606	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031607	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031608	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031609	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031610	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031611	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031612	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031613	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMD00031615	disease	Lung adenocarcinoma	Adenocarcinoma of lung (disorder)
SAMN07709998	disease	MALIGNANT MELANOMA	melanoma
SAMN07709999	disease	MALIGNANT MELANOMA	melanoma
SAMN07710000	disease	MALIGNANT MELANOMA	melanoma
SAMN07710001	disease	MALIGNANT MELANOMA	melanoma
SAMN07710002	disease	MALIGNANT MELANOMA	melanoma
SAMN07710003	disease	MALIGNANT MELANOMA	melanoma
SAMN07710004	disease	MALIGNANT MELANOMA	melanoma
SAMN06016735	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016737	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016738	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016741	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016743	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016746	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016748	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016751	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016753	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016755	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016759	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016762	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016766	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016768	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016770	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016772	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016805	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016806	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016807	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016809	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016810	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016811	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016812	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016813	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016815	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016817	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016818	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016820	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016821	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016824	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016825	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016827	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016829	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016873	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016879	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016880	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016940	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016941	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016942	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016943	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016944	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016945	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016947	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016950	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016952	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016987	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016988	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016989	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016990	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016991	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016992	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016993	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016994	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016995	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016997	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016999	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06017000	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06017001	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947505	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947509	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947512	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947516	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947520	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947524	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947527	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN07947530	disease	Multiple Sclerosis	Multiple Sclerosis
SAMN06016511	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016512	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016513	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016514	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016515	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016516	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016517	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016519	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016520	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016521	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016522	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016523	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016525	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016526	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016527	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016528	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016529	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016530	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016531	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016533	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016565	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016566	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016567	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016568	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016569	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016570	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016571	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016572	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016573	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016574	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016575	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016576	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016577	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016579	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016580	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016581	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016582	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016583	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016584	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016585	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016587	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016588	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016589	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016590	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016591	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016592	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016593	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016594	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016595	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016596	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016597	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016598	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016599	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016600	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016601	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016602	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016604	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016605	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016606	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016607	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016608	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016609	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016611	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016612	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016613	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016615	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016617	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016618	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016619	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016620	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016622	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016623	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016624	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016626	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016627	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016628	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016629	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016631	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016632	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016633	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016634	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016635	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016636	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016637	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016639	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016640	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016641	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016642	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016643	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016660	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016661	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016662	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016663	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016664	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016665	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016666	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016668	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016669	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016670	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016671	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016672	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016673	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016674	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016675	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016676	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016677	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016678	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016679	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016691	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016692	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016693	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016694	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016732	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016733	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016734	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016736	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016739	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016740	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016742	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016744	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016745	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016747	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016749	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016750	disease	NSCLC	Non-Small Cell Lung Carcinoma
SAMN06016752	disease	NSCLC	Non-Small Cell Lung Carcinoma
